totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass,countryCode,usageType,domain,isp
1812,709,1738516076.0,False,False,57.0,1.0,78.0,1.0,186.0,183.0
1986,632,1742385656.0,False,False,58.0,1.0,23.0,1.0,64.0,47.0
482,792,1742898033.0,True,True,23.0,1.0,47.0,0.0,101.0,138.0
1979,450,1736586415.0,False,True,73.0,1.0,125.0,3.0,75.0,43.0
160,846,1737755680.0,False,False,28.0,1.0,122.0,3.0,183.0,79.0
1448,626,1737276974.0,False,True,67.0,1.0,19.0,3.0,230.0,67.0
1331,515,1737265387.0,True,True,24.0,1.0,135.0,1.0,120.0,19.0
1644,927,1740168490.0,False,True,80.0,1.0,98.0,2.0,98.0,89.0
272,329,1739433043.0,True,True,21.0,1.0,39.0,1.0,10.0,65.0
1797,562,1736845734.0,True,False,5.0,1.0,26.0,2.0,138.0,0.0
153,224,1739208799.0,True,True,20.0,1.0,6.0,4.0,173.0,18.0
355,80,1737209009.0,False,False,9.0,1.0,125.0,1.0,161.0,48.0
633,577,1738006406.0,False,False,29.0,1.0,63.0,1.0,98.0,8.0
1026,928,1739550605.0,False,True,68.0,1.0,55.0,1.0,231.0,139.0
1605,245,1737765328.0,True,True,23.0,1.0,52.0,3.0,236.0,242.0
890,290,1743005519.0,False,True,46.0,1.0,32.0,3.0,40.0,61.0
11,996,1743414713.0,True,True,23.0,1.0,78.0,1.0,186.0,183.0
906,626,1736302174.0,False,False,36.0,1.0,23.0,1.0,64.0,47.0
1337,911,1739387050.0,True,False,5.0,1.0,47.0,0.0,101.0,138.0
263,896,1742447981.0,False,True,52.0,1.0,125.0,3.0,75.0,43.0
1685,171,1742895319.0,False,False,38.0,1.0,122.0,3.0,183.0,79.0
462,200,1742850170.0,False,True,35.0,1.0,19.0,3.0,230.0,67.0
1070,18,1740286263.0,True,False,2.0,1.0,135.0,1.0,120.0,19.0
1193,69,1736491117.0,True,False,2.0,1.0,98.0,2.0,98.0,89.0
1024,902,1736094165.0,False,False,47.0,1.0,39.0,1.0,10.0,65.0
18,826,1741140387.0,True,True,22.0,1.0,26.0,2.0,138.0,0.0
1266,234,1740204580.0,True,True,23.0,1.0,6.0,4.0,173.0,18.0
1132,828,1742682907.0,True,False,4.0,1.0,125.0,1.0,161.0,48.0
1692,709,1735793597.0,False,True,75.0,1.0,63.0,1.0,98.0,8.0
825,591,1736452144.0,False,True,54.0,1.0,55.0,1.0,231.0,139.0
217,814,1743440729.0,False,False,28.0,1.0,52.0,3.0,236.0,242.0
1164,296,1741991165.0,True,True,23.0,1.0,32.0,3.0,40.0,61.0
413,178,1742789175.0,False,True,33.0,1.0,78.0,1.0,186.0,183.0
161,71,1737652694.0,True,False,0.0,1.0,23.0,1.0,64.0,47.0
63,358,1737064918.0,True,False,1.0,1.0,47.0,0.0,101.0,138.0
1153,451,1739079048.0,False,False,36.0,1.0,125.0,3.0,75.0,43.0
1706,23,1739743653.0,False,False,34.0,1.0,122.0,3.0,183.0,79.0
1953,173,1739707727.0,False,True,64.0,1.0,19.0,3.0,230.0,67.0
637,429,1737462842.0,True,True,22.0,1.0,135.0,1.0,120.0,19.0
596,766,1742923013.0,True,False,3.0,1.0,98.0,2.0,98.0,89.0
1658,856,1739033969.0,False,False,58.0,1.0,39.0,1.0,10.0,65.0
1453,529,1743240039.0,True,True,24.0,1.0,26.0,2.0,138.0,0.0
1455,675,1736161669.0,False,True,69.0,1.0,6.0,4.0,173.0,18.0
113,557,1737050876.0,False,True,38.0,1.0,125.0,1.0,161.0,48.0
1885,569,1738848856.0,False,False,54.0,1.0,63.0,1.0,98.0,8.0
263,606,1735687880.0,False,False,23.0,1.0,55.0,1.0,231.0,139.0
1260,37,1738944895.0,False,False,26.0,1.0,52.0,3.0,236.0,242.0
1145,717,1737894484.0,False,False,44.0,1.0,32.0,3.0,40.0,61.0
519,455,1743441996.0,True,True,22.0,1.0,78.0,1.0,186.0,183.0
1506,217,1742247060.0,True,False,3.0,1.0,23.0,1.0,64.0,47.0
108,479,1742255942.0,False,False,16.0,1.0,47.0,0.0,101.0,138.0
162,725,1739486686.0,False,True,44.0,1.0,125.0,3.0,75.0,43.0
1894,985,1738062643.0,True,False,6.0,1.0,122.0,3.0,183.0,79.0
923,828,1739218243.0,True,True,24.0,1.0,19.0,3.0,230.0,67.0
1929,113,1741513233.0,False,False,41.0,1.0,135.0,1.0,120.0,19.0
887,751,1741797722.0,False,True,60.0,1.0,98.0,2.0,98.0,89.0
347,435,1742241112.0,True,True,21.0,1.0,39.0,1.0,10.0,65.0
1739,110,1740331922.0,False,True,58.0,1.0,26.0,2.0,138.0,0.0
831,550,1741221978.0,True,False,3.0,1.0,6.0,4.0,173.0,18.0
1196,648,1741696245.0,False,False,43.0,1.0,125.0,1.0,161.0,48.0
1753,859,1739752295.0,True,False,6.0,1.0,63.0,1.0,98.0,8.0
966,531,1736968329.0,False,False,35.0,1.0,55.0,1.0,231.0,139.0
1714,115,1737262778.0,False,False,37.0,1.0,52.0,3.0,236.0,242.0
170,688,1738158765.0,False,False,24.0,1.0,32.0,3.0,40.0,61.0
1613,987,1737496007.0,True,True,26.0,1.0,78.0,1.0,186.0,183.0
810,778,1736160393.0,False,False,39.0,1.0,23.0,1.0,64.0,47.0
407,816,1740528316.0,True,False,3.0,1.0,47.0,0.0,101.0,138.0
1310,286,1741841610.0,True,True,23.0,1.0,125.0,3.0,75.0,43.0
825,74,1740218063.0,True,True,21.0,1.0,122.0,3.0,183.0,79.0
1949,792,1736181149.0,True,False,6.0,1.0,19.0,3.0,230.0,67.0
1537,909,1741944273.0,False,True,78.0,1.0,135.0,1.0,120.0,19.0
1929,197,1738300507.0,False,False,44.0,1.0,98.0,2.0,98.0,89.0
1425,326,1736149337.0,False,True,58.0,1.0,39.0,1.0,10.0,65.0
1168,925,1736090424.0,True,False,5.0,1.0,26.0,2.0,138.0,0.0
1228,147,1740570236.0,False,True,48.0,1.0,6.0,4.0,173.0,18.0
410,352,1739669391.0,True,True,21.0,1.0,125.0,1.0,161.0,48.0
649,114,1739888014.0,True,False,1.0,1.0,63.0,1.0,98.0,8.0
1066,555,1743382178.0,True,False,3.0,1.0,55.0,1.0,231.0,139.0
697,389,1742822932.0,False,True,45.0,1.0,52.0,3.0,236.0,242.0
469,119,1740125208.0,True,True,21.0,1.0,32.0,3.0,40.0,61.0
964,953,1736990441.0,False,True,67.0,1.0,78.0,1.0,186.0,183.0
1916,554,1736146940.0,False,True,74.0,1.0,23.0,1.0,64.0,47.0
479,363,1739929774.0,False,False,20.0,1.0,47.0,0.0,101.0,138.0
1408,752,1736341823.0,True,True,25.0,1.0,125.0,3.0,75.0,43.0
1055,326,1742811378.0,False,True,50.0,1.0,122.0,3.0,183.0,79.0
759,275,1737228612.0,True,False,2.0,1.0,19.0,3.0,230.0,67.0
1703,703,1736244598.0,True,False,5.0,1.0,135.0,1.0,120.0,19.0
47,861,1740661316.0,True,False,2.0,1.0,98.0,2.0,98.0,89.0
239,74,1736239897.0,True,False,0.0,1.0,39.0,1.0,10.0,65.0
1398,342,1741333893.0,False,False,38.0,1.0,26.0,2.0,138.0,0.0
572,522,1742899263.0,False,False,27.0,1.0,6.0,4.0,173.0,18.0
447,142,1737642833.0,False,True,33.0,1.0,125.0,1.0,161.0,48.0
1809,601,1739056914.0,False,True,74.0,1.0,63.0,1.0,98.0,8.0
1316,792,1736675481.0,True,True,25.0,1.0,55.0,1.0,231.0,139.0
36,762,1743568480.0,True,False,2.0,1.0,52.0,3.0,236.0,242.0
235,549,1743138071.0,True,False,2.0,1.0,32.0,3.0,40.0,61.0
1310,744,1740448583.0,True,True,24.0,1.0,78.0,1.0,186.0,183.0
807,544,1737735204.0,False,True,52.0,1.0,23.0,1.0,64.0,47.0
1642,505,1740526125.0,False,False,47.0,1.0,47.0,0.0,101.0,138.0
293,630,1740656988.0,True,False,2.0,1.0,125.0,3.0,75.0,43.0
888,628,1736003177.0,True,True,23.0,1.0,122.0,3.0,183.0,79.0
969,666,1740865548.0,True,True,23.0,1.0,19.0,3.0,230.0,67.0
1514,378,1736357526.0,True,True,24.0,1.0,135.0,1.0,120.0,19.0
462,875,1739186513.0,False,True,55.0,1.0,98.0,2.0,98.0,89.0
1029,918,1741184245.0,True,True,24.0,1.0,39.0,1.0,10.0,65.0
1862,919,1740565998.0,False,False,64.0,1.0,26.0,2.0,138.0,0.0
825,660,1740411267.0,False,True,56.0,1.0,6.0,4.0,173.0,18.0
668,805,1740055219.0,True,True,23.0,1.0,125.0,1.0,161.0,48.0
1549,819,1738323702.0,True,False,5.0,1.0,63.0,1.0,98.0,8.0
556,108,1743510684.0,False,True,34.0,1.0,55.0,1.0,231.0,139.0
1225,326,1737857261.0,False,False,34.0,1.0,52.0,3.0,236.0,242.0
1082,132,1737383250.0,True,False,2.0,1.0,32.0,3.0,40.0,61.0
1545,329,1741287868.0,False,True,60.0,1.0,78.0,1.0,186.0,183.0
26,808,1741677652.0,True,True,22.0,1.0,23.0,1.0,64.0,47.0
1205,602,1738305365.0,True,False,4.0,1.0,47.0,0.0,101.0,138.0
1253,504,1737672042.0,False,False,40.0,1.0,125.0,3.0,75.0,43.0
167,466,1737897936.0,False,False,17.0,1.0,122.0,3.0,183.0,79.0
486,531,1738989892.0,True,True,22.0,1.0,19.0,3.0,230.0,67.0
1079,529,1736767686.0,True,True,23.0,1.0,135.0,1.0,120.0,19.0
1406,926,1741304345.0,False,True,75.0,1.0,98.0,2.0,98.0,89.0
527,726,1741084653.0,False,True,52.0,1.0,39.0,1.0,10.0,65.0
108,324,1738186357.0,False,True,31.0,1.0,26.0,2.0,138.0,0.0
1925,955,1739505277.0,False,False,67.0,1.0,6.0,4.0,173.0,18.0
1778,718,1738322086.0,True,True,25.0,1.0,125.0,1.0,161.0,48.0
1070,719,1743462970.0,True,True,24.0,1.0,63.0,1.0,98.0,8.0
289,551,1741976896.0,True,False,2.0,1.0,55.0,1.0,231.0,139.0
1382,488,1743519308.0,False,True,62.0,1.0,52.0,3.0,236.0,242.0
506,922,1736278335.0,False,True,57.0,1.0,32.0,3.0,40.0,61.0
311,980,1735747943.0,True,True,23.0,1.0,78.0,1.0,186.0,183.0
190,29,1739514177.0,False,False,4.0,1.0,23.0,1.0,64.0,47.0
616,569,1740880461.0,False,False,29.0,1.0,47.0,0.0,101.0,138.0
1132,978,1740392532.0,False,True,71.0,1.0,125.0,3.0,75.0,43.0
709,139,1736508503.0,False,True,38.0,1.0,122.0,3.0,183.0,79.0
1002,302,1736284355.0,False,True,49.0,1.0,19.0,3.0,230.0,67.0
1149,906,1740179804.0,False,False,50.0,1.0,135.0,1.0,120.0,19.0
200,141,1737457867.0,True,False,0.0,1.0,98.0,2.0,98.0,89.0
262,365,1739913468.0,True,True,21.0,1.0,39.0,1.0,10.0,65.0
990,63,1737894462.0,True,True,22.0,1.0,26.0,2.0,138.0,0.0
937,899,1736780926.0,True,True,24.0,1.0,6.0,4.0,173.0,18.0
1194,802,1743498547.0,False,True,67.0,1.0,125.0,1.0,161.0,48.0
1289,396,1738597498.0,True,False,3.0,1.0,63.0,1.0,98.0,8.0
1356,274,1743059024.0,True,False,3.0,1.0,55.0,1.0,231.0,139.0
137,991,1736246863.0,True,True,23.0,1.0,52.0,3.0,236.0,242.0
27,224,1743045653.0,True,False,0.0,1.0,32.0,3.0,40.0,61.0
1826,469,1737719006.0,False,False,50.0,1.0,78.0,1.0,186.0,183.0
1768,467,1738769617.0,False,True,69.0,1.0,23.0,1.0,64.0,47.0
575,811,1738060447.0,True,True,23.0,1.0,47.0,0.0,101.0,138.0
579,52,1736993076.0,True,True,21.0,1.0,125.0,3.0,75.0,43.0
1356,595,1739345558.0,False,True,64.0,1.0,122.0,3.0,183.0,79.0
1905,871,1742663759.0,False,False,64.0,1.0,19.0,3.0,230.0,67.0
695,287,1740226642.0,True,True,22.0,1.0,135.0,1.0,120.0,19.0
1825,847,1741571520.0,False,True,81.0,1.0,98.0,2.0,98.0,89.0
635,763,1738207497.0,False,True,55.0,1.0,39.0,1.0,10.0,65.0
1321,139,1740800924.0,True,True,23.0,1.0,26.0,2.0,138.0,0.0
1976,359,1742440245.0,False,False,50.0,1.0,6.0,4.0,173.0,18.0
863,715,1741155750.0,True,True,23.0,1.0,125.0,1.0,161.0,48.0
1696,553,1740106876.0,True,True,25.0,1.0,63.0,1.0,98.0,8.0
971,115,1735735424.0,False,False,22.0,1.0,55.0,1.0,231.0,139.0
1672,921,1741272242.0,False,True,81.0,1.0,52.0,3.0,236.0,242.0
164,725,1742524166.0,False,True,45.0,1.0,32.0,3.0,40.0,61.0
499,10,1740322141.0,False,True,30.0,1.0,78.0,2.0,34.0,108.0
1419,766,1738181170.0,False,False,51.0,1.0,23.0,2.0,212.0,58.0
794,593,1743485936.0,False,True,53.0,1.0,47.0,1.0,33.0,2.0
1137,441,1741234707.0,True,True,23.0,1.0,125.0,2.0,179.0,174.0
1962,315,1736538746.0,False,True,68.0,1.0,122.0,3.0,11.0,76.0
1426,918,1743546115.0,True,False,5.0,1.0,19.0,2.0,9.0,234.0
1844,536,1743036062.0,False,True,72.0,1.0,135.0,4.0,181.0,164.0
255,62,1736796315.0,False,True,26.0,1.0,98.0,3.0,42.0,151.0
1209,949,1737888300.0,False,True,72.0,1.0,39.0,4.0,21.0,230.0
1072,529,1736638085.0,False,False,37.0,1.0,26.0,2.0,17.0,240.0
1510,339,1743133251.0,False,False,40.0,1.0,6.0,0.0,122.0,12.0
1715,567,1736567682.0,True,True,25.0,1.0,125.0,1.0,117.0,99.0
768,334,1741897642.0,True,True,22.0,1.0,63.0,3.0,165.0,188.0
547,123,1740310576.0,True,False,1.0,1.0,55.0,4.0,121.0,210.0
1900,156,1736973791.0,False,True,62.0,1.0,52.0,0.0,62.0,26.0
1851,175,1737954422.0,False,False,42.0,1.0,32.0,0.0,72.0,29.0
930,388,1738033342.0,False,False,30.0,1.0,78.0,1.0,186.0,183.0
417,148,1740743480.0,True,False,1.0,1.0,23.0,1.0,64.0,47.0
534,638,1737436689.0,True,True,22.0,1.0,47.0,0.0,101.0,138.0
837,308,1741689567.0,False,False,25.0,1.0,125.0,3.0,75.0,43.0
1539,285,1738546088.0,True,False,3.0,1.0,122.0,3.0,183.0,79.0
912,925,1737377698.0,False,True,65.0,1.0,19.0,3.0,230.0,67.0
1858,798,1741436943.0,False,True,81.0,1.0,135.0,1.0,120.0,19.0
45,859,1740990173.0,True,True,22.0,1.0,98.0,2.0,98.0,89.0
694,834,1742824551.0,True,False,3.0,1.0,8.0,1.0,10.0,65.0
29,187,1737884257.0,True,False,0.0,1.0,7.0,2.0,138.0,0.0
330,851,1739909478.0,True,True,23.0,1.0,20.0,4.0,173.0,18.0
1809,363,1739767902.0,False,False,47.0,1.0,50.0,1.0,161.0,48.0
521,163,1737776357.0,False,True,35.0,1.0,57.0,1.0,98.0,8.0
409,935,1743264312.0,True,True,23.0,1.0,115.0,1.0,231.0,139.0
663,210,1743287990.0,True,True,21.0,1.0,138.0,3.0,236.0,242.0
981,887,1742767432.0,True,True,24.0,1.0,6.0,3.0,40.0,61.0
1916,124,1736095932.0,True,True,24.0,1.0,129.0,2.0,34.0,108.0
480,680,1736444055.0,False,False,30.0,1.0,43.0,2.0,212.0,58.0
1176,563,1740990563.0,False,False,40.0,1.0,140.0,1.0,33.0,2.0
1125,768,1739223011.0,False,True,65.0,1.0,25.0,2.0,179.0,174.0
1387,77,1742626876.0,False,False,30.0,1.0,85.0,3.0,11.0,76.0
843,454,1737990761.0,False,False,30.0,1.0,122.0,2.0,9.0,234.0
1833,454,1736039626.0,False,True,70.0,1.0,97.0,4.0,181.0,164.0
736,335,1735699543.0,False,False,24.0,1.0,51.0,3.0,42.0,151.0
1992,855,1738467875.0,True,False,6.0,1.0,39.0,4.0,21.0,230.0
863,717,1742138416.0,False,True,58.0,1.0,26.0,2.0,17.0,240.0
60,611,1736767194.0,True,False,1.0,1.0,6.0,0.0,122.0,12.0
1698,632,1741014294.0,True,False,5.0,1.0,125.0,1.0,117.0,99.0
1731,889,1737867240.0,True,False,6.0,1.0,63.0,3.0,165.0,188.0
584,368,1737025247.0,False,False,22.0,1.0,55.0,4.0,121.0,210.0
1223,154,1741887695.0,False,False,29.0,1.0,52.0,0.0,62.0,26.0
1158,284,1739376184.0,False,True,51.0,1.0,32.0,0.0,72.0,29.0
159,518,1740297630.0,False,True,38.0,1.0,78.0,1.0,186.0,183.0
323,188,1741589367.0,True,True,21.0,1.0,23.0,1.0,64.0,47.0
579,762,1739257497.0,False,True,54.0,1.0,47.0,0.0,101.0,138.0
1375,847,1740375027.0,True,True,25.0,1.0,125.0,3.0,75.0,43.0
314,840,1735750915.0,False,False,31.0,1.0,122.0,3.0,183.0,79.0
1725,486,1736608266.0,False,False,49.0,1.0,19.0,3.0,230.0,67.0
691,852,1736300991.0,True,True,23.0,1.0,135.0,1.0,120.0,19.0
847,985,1743077833.0,True,True,24.0,1.0,98.0,2.0,98.0,89.0
1816,423,1741466492.0,True,True,24.0,1.0,8.0,1.0,10.0,65.0
1087,162,1743252502.0,False,False,26.0,1.0,7.0,2.0,138.0,0.0
1012,113,1736920157.0,False,False,23.0,1.0,20.0,4.0,173.0,18.0
453,84,1740246543.0,True,False,1.0,1.0,50.0,1.0,161.0,48.0
622,137,1735972025.0,False,False,16.0,1.0,57.0,1.0,98.0,8.0
1002,720,1742670890.0,True,False,4.0,1.0,115.0,1.0,231.0,139.0
273,675,1738767008.0,False,False,25.0,1.0,138.0,3.0,236.0,242.0
1086,577,1740556244.0,True,True,23.0,1.0,6.0,3.0,40.0,61.0
1605,799,1740304716.0,True,False,5.0,1.0,129.0,2.0,34.0,108.0
1013,354,1736912100.0,False,True,50.0,1.0,43.0,2.0,212.0,58.0
1653,540,1739275112.0,True,True,24.0,1.0,140.0,1.0,33.0,2.0
14,168,1736738890.0,False,False,5.0,1.0,25.0,2.0,179.0,174.0
1136,547,1736020685.0,False,False,39.0,1.0,85.0,3.0,11.0,76.0
1229,435,1738255658.0,True,False,3.0,1.0,122.0,2.0,9.0,234.0
783,690,1738728718.0,True,False,3.0,1.0,97.0,4.0,181.0,164.0
886,32,1743211003.0,False,False,18.0,1.0,51.0,3.0,42.0,151.0
1001,56,1743497109.0,False,False,21.0,1.0,39.0,4.0,21.0,230.0
893,534,1742348157.0,True,False,3.0,1.0,26.0,2.0,17.0,240.0
1383,738,1742889896.0,True,False,4.0,1.0,6.0,0.0,122.0,12.0
56,843,1736004462.0,True,True,22.0,1.0,125.0,1.0,117.0,99.0
876,715,1743210526.0,False,True,58.0,1.0,63.0,3.0,165.0,188.0
832,153,1738671321.0,False,False,21.0,1.0,55.0,4.0,121.0,210.0
945,594,1737432049.0,False,True,56.0,1.0,52.0,0.0,62.0,26.0
1853,677,1741391390.0,True,False,5.0,1.0,32.0,0.0,72.0,29.0
665,598,1737763007.0,True,True,23.0,1.0,78.0,1.0,186.0,183.0
278,428,1741264442.0,False,True,38.0,1.0,23.0,1.0,64.0,47.0
379,690,1736532095.0,False,False,28.0,1.0,47.0,0.0,101.0,138.0
645,982,1738636671.0,True,False,4.0,1.0,125.0,3.0,75.0,43.0
1139,808,1742213889.0,False,False,47.0,1.0,122.0,3.0,183.0,79.0
1703,94,1740366443.0,True,True,23.0,1.0,19.0,3.0,230.0,67.0
1692,425,1743086459.0,True,True,24.0,1.0,135.0,1.0,120.0,19.0
666,703,1743007422.0,True,False,3.0,1.0,98.0,2.0,98.0,89.0
129,491,1739078740.0,False,True,37.0,1.0,8.0,1.0,10.0,65.0
840,465,1740876286.0,False,False,30.0,1.0,7.0,2.0,138.0,0.0
1820,836,1741956873.0,True,True,26.0,1.0,20.0,4.0,173.0,18.0
1637,306,1736966287.0,True,False,4.0,1.0,50.0,1.0,161.0,48.0
1091,121,1743435669.0,False,True,45.0,1.0,57.0,1.0,98.0,8.0
1984,971,1743470207.0,True,False,6.0,1.0,115.0,1.0,231.0,139.0
1379,239,1737655696.0,False,False,34.0,1.0,138.0,3.0,236.0,242.0
750,105,1742922638.0,False,False,18.0,1.0,6.0,3.0,40.0,61.0
1507,959,1737032963.0,False,True,78.0,1.0,129.0,2.0,34.0,108.0
126,689,1742379738.0,True,False,2.0,1.0,43.0,2.0,212.0,58.0
1863,387,1742471046.0,True,True,24.0,1.0,140.0,1.0,33.0,2.0
800,165,1737155022.0,True,False,2.0,1.0,25.0,2.0,179.0,174.0
1160,430,1743063655.0,True,False,3.0,1.0,85.0,3.0,11.0,76.0
1426,114,1739128376.0,False,False,31.0,1.0,122.0,2.0,9.0,234.0
1941,714,1735877723.0,True,True,26.0,1.0,97.0,4.0,181.0,164.0
1022,339,1737174386.0,False,True,50.0,1.0,51.0,3.0,42.0,151.0
1674,448,1741848550.0,True,True,24.0,1.0,39.0,4.0,21.0,230.0
1091,141,1743424961.0,True,False,2.0,1.0,26.0,2.0,17.0,240.0
643,876,1738456373.0,True,True,23.0,1.0,6.0,0.0,122.0,12.0
522,391,1742232933.0,True,False,2.0,1.0,125.0,1.0,117.0,99.0
1784,147,1743478049.0,True,False,4.0,1.0,63.0,3.0,165.0,188.0
811,952,1739123500.0,False,False,44.0,1.0,55.0,4.0,121.0,210.0
1129,852,1742399436.0,True,False,4.0,1.0,52.0,0.0,62.0,26.0
1671,279,1741289388.0,True,False,4.0,1.0,32.0,0.0,72.0,29.0
1151,559,1742918094.0,True,True,23.0,1.0,78.0,1.0,186.0,183.0
569,405,1741835909.0,True,True,22.0,1.0,23.0,1.0,64.0,47.0
1634,566,1742470858.0,True,False,4.0,1.0,47.0,0.0,101.0,138.0
497,922,1737751577.0,False,False,37.0,1.0,125.0,3.0,75.0,43.0
1270,473,1737907928.0,True,True,23.0,1.0,122.0,3.0,183.0,79.0
1918,684,1737005248.0,False,False,58.0,1.0,19.0,3.0,230.0,67.0
906,459,1742274776.0,True,False,3.0,1.0,135.0,1.0,120.0,19.0
1305,340,1741552547.0,False,False,36.0,1.0,98.0,2.0,98.0,89.0
1222,262,1736576571.0,True,False,3.0,1.0,8.0,1.0,10.0,65.0
713,690,1738878792.0,True,True,23.0,1.0,7.0,2.0,138.0,0.0
1480,972,1742986065.0,False,False,58.0,1.0,20.0,4.0,173.0,18.0
590,294,1735994645.0,True,True,22.0,1.0,50.0,1.0,161.0,48.0
799,283,1742872202.0,False,True,44.0,1.0,57.0,1.0,98.0,8.0
870,29,1739618234.0,True,True,21.0,1.0,115.0,1.0,231.0,139.0
256,248,1737535709.0,False,True,32.0,1.0,138.0,3.0,236.0,242.0
1996,279,1737343938.0,False,False,48.0,1.0,6.0,3.0,40.0,61.0
1109,427,1742519824.0,False,False,34.0,1.0,129.0,2.0,34.0,108.0
163,954,1743374332.0,True,False,3.0,1.0,43.0,2.0,212.0,58.0
1689,319,1739531103.0,False,True,63.0,1.0,140.0,1.0,33.0,2.0
1468,40,1738602947.0,True,True,23.0,1.0,25.0,2.0,179.0,174.0
1006,835,1738229926.0,False,True,65.0,1.0,85.0,3.0,11.0,76.0
1119,113,1742552958.0,False,False,25.0,1.0,122.0,2.0,9.0,234.0
706,691,1742341641.0,False,False,34.0,1.0,97.0,4.0,181.0,164.0
1318,195,1742978987.0,True,False,3.0,1.0,51.0,3.0,42.0,151.0
1253,137,1737579009.0,True,True,22.0,1.0,39.0,4.0,21.0,230.0
1102,219,1737539818.0,True,True,22.0,1.0,26.0,2.0,17.0,240.0
1080,423,1735868311.0,False,False,34.0,1.0,6.0,0.0,122.0,12.0
1018,290,1741206559.0,True,True,22.0,1.0,125.0,1.0,117.0,99.0
103,968,1737289890.0,True,True,23.0,1.0,63.0,3.0,165.0,188.0
1783,262,1739012374.0,False,False,43.0,1.0,55.0,4.0,121.0,210.0
967,28,1738423460.0,False,True,40.0,1.0,52.0,0.0,62.0,26.0
1021,721,1738006891.0,True,True,24.0,1.0,32.0,0.0,72.0,29.0
462,741,1742920518.0,True,False,3.0,1.0,78.0,1.0,186.0,183.0
1237,145,1736252143.0,True,True,22.0,1.0,23.0,1.0,64.0,47.0
921,232,1742156934.0,False,True,45.0,1.0,47.0,0.0,101.0,138.0
227,12,1738011270.0,False,True,24.0,1.0,125.0,3.0,75.0,43.0
483,972,1738615427.0,False,True,58.0,1.0,122.0,3.0,183.0,79.0
441,245,1741050938.0,False,False,16.0,1.0,19.0,3.0,230.0,67.0
350,863,1739943004.0,False,False,32.0,1.0,135.0,1.0,120.0,19.0
560,474,1739022545.0,True,True,22.0,1.0,98.0,2.0,98.0,89.0
1645,237,1741370011.0,True,False,4.0,1.0,8.0,1.0,10.0,65.0
1322,922,1742746942.0,True,False,5.0,1.0,7.0,2.0,138.0,0.0
1287,663,1740167903.0,False,False,45.0,1.0,20.0,4.0,173.0,18.0
1767,508,1738447686.0,False,True,70.0,1.0,50.0,1.0,161.0,48.0
366,530,1743548692.0,True,True,22.0,1.0,57.0,1.0,98.0,8.0
32,711,1735901330.0,True,False,2.0,1.0,115.0,1.0,231.0,139.0
1795,871,1736637356.0,True,False,6.0,1.0,138.0,3.0,236.0,242.0
531,926,1743026931.0,False,False,38.0,1.0,6.0,3.0,40.0,61.0
1791,981,1737861031.0,False,False,65.0,1.0,129.0,2.0,34.0,108.0
1870,686,1737167735.0,False,True,77.0,1.0,43.0,2.0,212.0,58.0
1133,148,1740540139.0,False,False,27.0,1.0,140.0,1.0,33.0,2.0
811,285,1737896693.0,False,True,44.0,1.0,25.0,2.0,179.0,174.0
1213,300,1735990724.0,True,True,23.0,1.0,85.0,3.0,11.0,76.0
1256,62,1736579146.0,True,True,22.0,1.0,122.0,2.0,9.0,234.0
1939,696,1740674202.0,False,True,79.0,1.0,97.0,4.0,181.0,164.0
771,119,1739315185.0,False,True,38.0,1.0,51.0,3.0,42.0,151.0
1692,724,1738569633.0,True,True,25.0,1.0,39.0,4.0,21.0,230.0
451,957,1741781278.0,False,True,57.0,1.0,26.0,2.0,17.0,240.0
1641,657,1742266837.0,False,False,52.0,1.0,6.0,0.0,122.0,12.0
778,13,1738301116.0,True,True,21.0,1.0,125.0,1.0,117.0,99.0
1025,676,1739330537.0,False,False,40.0,1.0,63.0,3.0,165.0,188.0
1358,693,1740755048.0,False,False,47.0,1.0,55.0,4.0,121.0,210.0
525,945,1739959927.0,True,False,3.0,1.0,52.0,0.0,62.0,26.0
1049,879,1736639907.0,False,False,47.0,1.0,32.0,0.0,72.0,29.0
801,56,1738901053.0,False,False,17.0,1.0,78.0,1.0,186.0,183.0
345,103,1743215392.0,True,True,20.0,1.0,23.0,1.0,64.0,47.0
1792,949,1740506571.0,True,True,26.0,1.0,47.0,0.0,101.0,138.0
267,569,1737264296.0,False,False,22.0,1.0,125.0,3.0,75.0,43.0
506,761,1737806567.0,True,False,3.0,1.0,122.0,3.0,183.0,79.0
905,868,1736042141.0,True,False,4.0,1.0,19.0,3.0,230.0,67.0
169,222,1741615521.0,False,True,30.0,1.0,135.0,1.0,120.0,19.0
1508,445,1739327715.0,True,False,4.0,1.0,98.0,2.0,98.0,89.0
861,861,1735683987.0,False,True,63.0,1.0,8.0,1.0,10.0,65.0
1697,517,1740031207.0,True,True,24.0,1.0,7.0,2.0,138.0,0.0
1941,845,1743434087.0,True,False,6.0,1.0,20.0,4.0,173.0,18.0
699,660,1742435303.0,False,True,53.0,1.0,50.0,1.0,161.0,48.0
1708,214,1740186662.0,False,True,60.0,1.0,57.0,1.0,98.0,8.0
389,390,1741431575.0,False,True,39.0,1.0,115.0,1.0,231.0,139.0
1578,82,1741704816.0,True,False,3.0,1.0,138.0,3.0,236.0,242.0
1962,525,1743557298.0,False,False,54.0,1.0,6.0,3.0,40.0,61.0
